20,0,0,2,0,1,1
15,1,0,2,4,9,2
20,0,2,1,1,7,3
35,0,0,1,0,6,4
26,0,2,0,2,2,5
24,2,2,1,4,10,6
27,0,3,0,6,7,7
36,1,0,0,14,5,8
41,1,1,6,11,5,9
57,6,0,0,14,1,10
85,2,1,5,17,7,11
92,4,1,5,25,2,12
53,3,1,9,18,0,13
65,2,0,9,20,6,14
80,4,5,0,13,4,15
52,1,0,3,20,4,16
41,6,2,4,10,1,17
41,0,1,1,7,1,18
32,2,0,5,8,0,19
29,0,1,2,5,1,20
18,1,0,0,7,0,21
16,0,1,0,12,1,22
21,0,2,0,6,1,23
10,1,1,6,2,0,24
4,1,1,0,0,0,25
7,0,0,2,0,0,26
3,0,4,0,7,0,27
2,2,0,0,5,0,28
12,0,2,0,0,0,29
8,0,0,0,1,0,30
5,0,0,0,4,0,31
8,0,0,1,4,0,32
5,0,0,0,0,0,33
6,0,0,0,10,0,34
0,0,0,0,5,4,35
4,0,0,1,9,0,36
3,0,0,0,0,0,37
2,0,2,1,5,0,38
2,0,1,1,1,0,39
2,0,0,0,1,0,40
0,0,0,0,2,1,41
4,1,3,0,7,2,42
0,2,2,0,0,0,43
4,0,0,0,1,0,44
1,0,0,0,5,0,45
3,0,1,1,1,0,46
1,0,0,0,1,0,47
3,0,0,0,0,1,48
0,0,0,1,12,1,49
0,0,0,0,5,3,50
0,1,0,1,6,1,51
0,0,1,0,0,0,52
5,3,3,0,6,1,53
2,0,0,0,0,2,54
7,0,7,0,10,1,55
3,0,0,1,1,0,56
14,0,1,0,3,2,57
10,0,1,0,0,0,58
8,0,4,0,5,0,59
9,0,2,0,0,0,60
22,1,2,0,4,0,61
8,0,3,0,1,0,62
13,0,0,0,1,0,63
15,1,0,1,0,0,64
10,0,0,0,4,1,65
15,0,0,0,1,0,66
21,1,0,0,1,0,67
13,1,1,0,0,0,68
22,0,1,0,2,0,69
12,0,0,0,0,0,70
16,1,0,2,6,1,71
21,0,2,1,6,0,72
19,1,0,2,7,0,73
13,1,1,0,2,0,74
11,0,0,0,6,0,75
8,0,0,0,0,0,76
3,2,1,0,1,0,77
7,1,0,0,0,0,78
4,0,1,0,23,0,79
4,0,1,0,1,3,80
3,0,1,0,13,1,81
7,1,0,0,7,0,82
4,0,0,0,6,0,83
3,0,0,0,0,0,84
2,0,1,0,0,0,85
5,0,0,0,0,0,86
2,2,0,0,2,0,87
1,0,0,0,0,0,88
3,0,1,0,2,0,89
1,0,0,0,0,0,90
2,0,0,2,2,0,91
1,0,0,0,0,0,92
0,0,0,0,0,0,93
1,0,0,1,1,0,94
0,0,0,0,0,1,95
1,0,0,0,0,0,96
0,0,0,0,0,0,97
2,0,0,0,0,0,98
1,0,1,0,0,0,99
1,0,0,0,5,0,100
1,2,0,0,0,0,101
1,0,0,0,1,0,102
0,0,0,0,0,0,103
0,0,0,0,0,0,104
1,0,1,0,0,0,105
3,2,0,1,9,1,106
7,0,1,0,14,1,107
10,0,0,1,1,0,108
11,0,0,0,0,0,109
5,1,0,0,0,0,110
10,0,0,0,0,0,111
21,2,0,0,2,2,112
14,1,0,0,3,0,113
19,0,0,0,1,0,114
14,0,0,0,14,2,115
14,2,1,0,0,0,116
15,1,0,0,3,0,117
36,6,1,0,6,0,118
21,5,7,0,13,0,119
34,2,0,1,1,1,120
41,0,0,0,1,0,121
31,1,0,0,3,0,122
23,2,0,0,0,0,123
37,0,0,0,2,0,124
13,0,0,0,2,0,125
12,1,0,0,1,0,126
10,0,1,0,0,0,127
5,1,1,1,0,0,128
3,0,0,0,0,0,129
6,0,0,1,0,14,130
14,6,1,0,9,0,131
6,0,0,0,0,0,132
19,0,0,0,0,0,133
24,0,1,0,0,0,134
34,0,1,1,8,0,135
32,0,0,0,0,0,136
31,0,0,0,0,0,137
21,0,0,0,1,0,138
6,0,0,0,0,0,139
17,0,0,0,0,0,140
3,0,0,0,0,0,141
3,0,1,0,0,0,142
2,0,1,0,0,0,143
6,0,0,0,3,0,144
4,0,0,0,0,0,145
6,0,1,0,0,0,146
0,0,0,1,0,0,147
3,0,0,0,0,0,148
1,0,0,0,0,0,149
5,0,0,1,0,0,150
3,1,0,0,4,0,151
8,0,0,0,0,0,152
2,0,0,0,0,0,153
5,0,0,0,0,0,154
2,0,0,0,0,0,155
0,0,0,0,0,0,156
0,0,0,0,0,0,157
