10,3,17,3,8,5
5,7,25,7,49,17
7,9,25,4,25,7
8,5,15,5,48,5
10,12,28,8,19,6
6,31,26,15,69,21
12,12,26,21,71,26
10,25,27,16,61,31
9,23,15,25,21,24
8,22,37,12,11,8
15,26,21,7,35,12
27,46,45,14,77,20
17,29,38,17,65,20
20,27,32,17,60,21
24,36,32,19,31,5
12,35,41,24,77,13
28,20,32,19,47,0
20,44,26,16,33,8
12,48,42,22,30,7
11,20,23,17,27,5
8,29,27,7,10,5
12,18,27,12,45,3
4,16,22,6,20,6
1,25,7,9,26,5
0,12,20,12,19,2
1,9,20,4,35,5
2,8,17,4,39,8
0,45,18,6,11,10
3,18,20,9,4,11
2,8,25,5,8,4
1,10,21,4,1,2
5,24,16,5,8,1
2,6,22,3,1,4
0,8,14,5,10,9
2,6,22,10,11,19
0,10,12,6,10,0
0,3,44,10,10,2
1,7,39,6,13,3
0,6,22,6,4,3
0,11,10,17,6,7
0,8,14,10,22,6
4,22,74,9,29,9
2,16,79,9,5,7
0,15,21,9,6,14
0,7,17,11,17,4
6,15,26,10,21,13
1,12,13,18,23,16
4,15,13,17,25,5
10,7,18,7,36,24
3,11,20,9,33,3
2,20,19,6,21,5
0,9,20,2,17,5
8,64,49,16,66,21
2,18,45,16,24,14
3,12,32,6,43,14
8,10,33,7,67,8
5,12,31,16,42,10
5,9,27,4,35,7
1,12,32,13,48,22
6,8,25,11,11,14
9,18,21,15,25,5
6,14,21,1,20,6
9,17,36,10,55,7
4,17,23,12,24,9
4,11,11,5,24,5
4,19,22,11,23,10
6,8,19,3,30,2
8,32,19,9,20,5
5,32,26,8,40,10
5,14,18,7,10,8
9,26,28,9,24,6
8,28,42,4,52,11
8,14,27,5,21,4
4,28,38,11,24,5
2,19,11,4,6,7
4,14,21,2,14,2
0,8,11,5,7,1
1,6,12,4,5,0
0,8,12,4,3,2
0,3,12,1,16,9
0,12,16,0,6,4
0,7,28,6,9,5
0,5,27,1,5,2
2,3,9,2,7,1
0,5,8,3,2,0
0,8,8,5,1,2
0,5,13,1,4,4
0,7,31,3,2,1
0,7,16,0,16,9
0,3,9,6,2,12
0,0,5,11,10,1
1,5,17,3,3,1
2,4,13,0,5,1
1,9,15,7,1,1
2,4,11,6,4,1
0,1,13,3,7,5
1,6,6,6,4,4
2,10,14,2,8,2
3,11,9,5,9,6
2,7,5,4,16,5
3,6,7,2,5,2
3,4,12,1,15,9
1,8,12,5,3,2
0,6,4,1,1,2
8,7,8,1,7,5
10,9,13,4,26,8
7,21,12,2,35,5
12,14,16,3,37,4
15,13,11,10,10,2
32,4,12,7,108,6
45,15,15,9,25,6
63,18,39,14,63,20
117,33,40,22,221,50
121,48,24,10,64,19
107,37,31,16,92,30
118,48,29,28,87,36
106,63,32,21,46,15
135,53,30,7,64,23
91,72,31,20,60,11
66,30,18,18,38,7
47,29,12,13,58,9
65,29,14,8,38,8
43,17,10,5,34,10
25,14,15,3,12,6
22,14,12,11,23,1
13,6,8,3,12,4
15,18,14,8,36,3
10,16,2,2,19,2
6,14,12,20,17,3
8,5,8,3,8,3
7,6,7,5,5,8
0,5,12,3,16,3
0,3,9,3,4,0
0,1,9,0,3,1
5,35,13,9,17,2
4,26,17,4,15,5
2,3,3,2,4,1
5,8,7,0,12,3
0,4,7,1,8,0
3,4,4,0,0,1
5,3,5,3,8,1
4,2,5,1,3,8
1,1,7,2,15,2
4,5,4,1,8,0
1,3,8,1,0,2
4,2,5,0,1,1
2,6,6,3,5,3
1,2,6,4,1,0
2,2,7,4,1,0
3,3,6,2,5,1
2,5,15,4,24,3
9,6,3,2,18,1
12,6,5,6,4,2
11,5,3,6,13,2
8,4,7,2,15,1
4,6,6,3,6,5
6,0,3,1,0,3
