15,1,0,2,4,9,2
26,0,2,0,2,2,5
27,0,3,0,6,7,7
36,1,0,0,14,5,8
85,2,1,5,17,7,11
53,3,1,9,18,0,13
65,2,0,9,20,6,14
80,4,5,0,13,4,15
52,1,0,3,20,4,16
41,0,1,1,7,1,18
32,2,0,5,8,0,19
29,0,1,2,5,1,20
16,0,1,0,12,1,22
21,0,2,0,6,1,23
4,1,1,0,0,0,25
7,0,0,2,0,0,26
2,2,0,0,5,0,28
12,0,2,0,0,0,29
5,0,0,0,4,0,31
8,0,0,1,4,0,32
5,0,0,0,0,0,33
6,0,0,0,10,0,34
0,0,0,0,5,4,35
4,0,0,1,9,0,36
2,0,2,1,5,0,38
2,0,1,1,1,0,39
2,0,0,0,1,0,40
0,2,2,0,0,0,43
4,0,0,0,1,0,44
1,0,0,0,5,0,45
3,0,0,0,0,1,48
0,0,0,1,12,1,49
0,1,0,1,6,1,51
0,0,1,0,0,0,52
5,3,3,0,6,1,53
2,0,0,0,0,2,54
7,0,7,0,10,1,55
9,0,2,0,0,0,60
22,1,2,0,4,0,61
8,0,3,0,1,0,62
15,1,0,1,0,0,64
10,0,0,0,4,1,65
13,1,1,0,0,0,68
12,0,0,0,0,0,70
16,1,0,2,6,1,71
21,0,2,1,6,0,72
19,1,0,2,7,0,73
11,0,0,0,6,0,75
3,2,1,0,1,0,77
7,1,0,0,0,0,78
4,0,1,0,1,3,80
3,0,1,0,13,1,81
4,0,0,0,6,0,83
3,0,0,0,0,0,84
2,0,1,0,0,0,85
2,2,0,0,2,0,87
1,0,0,0,0,0,88
3,0,1,0,2,0,89
1,0,0,0,0,0,90
2,0,0,2,2,0,91
1,0,0,0,0,0,92
0,0,0,0,0,0,93
1,0,0,1,1,0,94
1,0,0,0,0,0,96
1,0,1,0,0,0,99
1,0,0,0,5,0,100
1,2,0,0,0,0,101
0,0,0,0,0,0,103
1,0,1,0,0,0,105
3,2,0,1,9,1,106
7,0,1,0,14,1,107
10,0,0,1,1,0,108
11,0,0,0,0,0,109
5,1,0,0,0,0,110
10,0,0,0,0,0,111
21,2,0,0,2,2,112
14,1,0,0,3,0,113
14,2,1,0,0,0,116
15,1,0,0,3,0,117
36,6,1,0,6,0,118
34,2,0,1,1,1,120
41,0,0,0,1,0,121
31,1,0,0,3,0,122
37,0,0,0,2,0,124
12,1,0,0,1,0,126
10,0,1,0,0,0,127
3,0,0,0,0,0,129
14,6,1,0,9,0,131
6,0,0,0,0,0,132
19,0,0,0,0,0,133
24,0,1,0,0,0,134
34,0,1,1,8,0,135
32,0,0,0,0,0,136
31,0,0,0,0,0,137
21,0,0,0,1,0,138
6,0,0,0,0,0,139
17,0,0,0,0,0,140
3,0,0,0,0,0,141
2,0,1,0,0,0,143
6,0,0,0,3,0,144
6,0,1,0,0,0,146
0,0,0,1,0,0,147
3,0,0,0,0,0,148
1,0,0,0,0,0,149
8,0,0,0,0,0,152
2,0,0,0,0,0,153
5,0,0,0,0,0,154
2,0,0,0,0,0,155
0,0,0,0,0,0,156
0,0,0,0,0,0,157
