20,0,0,2,0,1
15,1,0,2,4,9
20,0,2,1,1,7
35,0,0,1,0,6
26,0,2,0,2,2
24,2,2,1,4,10
27,0,3,0,6,7
36,1,0,0,14,5
41,1,1,6,11,5
57,6,0,0,14,1
85,2,1,5,17,7
92,4,1,5,25,2
53,3,1,9,18,0
65,2,0,9,20,6
80,4,5,0,13,4
52,1,0,3,20,4
41,6,2,4,10,1
41,0,1,1,7,1
32,2,0,5,8,0
29,0,1,2,5,1
18,1,0,0,7,0
16,0,1,0,12,1
21,0,2,0,6,1
10,1,1,6,2,0
4,1,1,0,0,0
7,0,0,2,0,0
3,0,4,0,7,0
2,2,0,0,5,0
12,0,2,0,0,0
8,0,0,0,1,0
5,0,0,0,4,0
8,0,0,1,4,0
5,0,0,0,0,0
6,0,0,0,10,0
0,0,0,0,5,4
4,0,0,1,9,0
3,0,0,0,0,0
2,0,2,1,5,0
2,0,1,1,1,0
2,0,0,0,1,0
0,0,0,0,2,1
4,1,3,0,7,2
0,2,2,0,0,0
4,0,0,0,1,0
1,0,0,0,5,0
3,0,1,1,1,0
1,0,0,0,1,0
3,0,0,0,0,1
0,0,0,1,12,1
0,0,0,0,5,3
0,1,0,1,6,1
0,0,1,0,0,0
5,3,3,0,6,1
2,0,0,0,0,2
7,0,7,0,10,1
3,0,0,1,1,0
14,0,1,0,3,2
10,0,1,0,0,0
8,0,4,0,5,0
9,0,2,0,0,0
22,1,2,0,4,0
8,0,3,0,1,0
13,0,0,0,1,0
15,1,0,1,0,0
10,0,0,0,4,1
15,0,0,0,1,0
21,1,0,0,1,0
13,1,1,0,0,0
22,0,1,0,2,0
12,0,0,0,0,0
16,1,0,2,6,1
21,0,2,1,6,0
19,1,0,2,7,0
13,1,1,0,2,0
11,0,0,0,6,0
8,0,0,0,0,0
3,2,1,0,1,0
7,1,0,0,0,0
4,0,1,0,23,0
4,0,1,0,1,3
3,0,1,0,13,1
7,1,0,0,7,0
4,0,0,0,6,0
3,0,0,0,0,0
2,0,1,0,0,0
5,0,0,0,0,0
2,2,0,0,2,0
1,0,0,0,0,0
3,0,1,0,2,0
1,0,0,0,0,0
2,0,0,2,2,0
1,0,0,0,0,0
0,0,0,0,0,0
1,0,0,1,1,0
0,0,0,0,0,1
1,0,0,0,0,0
0,0,0,0,0,0
2,0,0,0,0,0
1,0,1,0,0,0
1,0,0,0,5,0
1,2,0,0,0,0
1,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,1,0,0,0
3,2,0,1,9,1
7,0,1,0,14,1
10,0,0,1,1,0
11,0,0,0,0,0
5,1,0,0,0,0
10,0,0,0,0,0
21,2,0,0,2,2
14,1,0,0,3,0
19,0,0,0,1,0
14,0,0,0,14,2
14,2,1,0,0,0
15,1,0,0,3,0
36,6,1,0,6,0
21,5,7,0,13,0
34,2,0,1,1,1
41,0,0,0,1,0
31,1,0,0,3,0
23,2,0,0,0,0
37,0,0,0,2,0
13,0,0,0,2,0
12,1,0,0,1,0
10,0,1,0,0,0
5,1,1,1,0,0
3,0,0,0,0,0
6,0,0,1,0,14
14,6,1,0,9,0
6,0,0,0,0,0
19,0,0,0,0,0
24,0,1,0,0,0
34,0,1,1,8,0
32,0,0,0,0,0
31,0,0,0,0,0
21,0,0,0,1,0
6,0,0,0,0,0
17,0,0,0,0,0
3,0,0,0,0,0
3,0,1,0,0,0
2,0,1,0,0,0
6,0,0,0,3,0
4,0,0,0,0,0
6,0,1,0,0,0
0,0,0,1,0,0
3,0,0,0,0,0
1,0,0,0,0,0
5,0,0,1,0,0
3,1,0,0,4,0
8,0,0,0,0,0
2,0,0,0,0,0
5,0,0,0,0,0
2,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
